fileName,colorPath,grayPath
frame_0330,Color_image/VIDEO2_VaoNamRaBac/frame_0330.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0330.jpg
frame_0253,Color_image/VIDEO2_VaoNamRaBac/frame_0253.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0253.jpg
frame_0072,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0072.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0072.jpg
frame_0357,Color_image/VIDEO4_HaNoi12NgayDem/frame_0357.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0357.jpg
frame_1022,Color_image/VIDEO2_VaoNamRaBac/frame_1022.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_1022.jpg
frame_0813,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0813.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0813.jpg
frame_0832,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0832.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0832.jpg
frame_1710,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1710.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1710.jpg
frame_0826,Color_image/VIDEO3_MuiCoChay/frame_0826.jpg,Grayscale_image/VIDEO3_MuiCoChay/frame_0826.jpg
frame_0327,Color_image/VIDEO2_VaoNamRaBac/frame_0327.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0327.jpg
frame_0384,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0384.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0384.jpg
frame_1130,Color_image/VIDEO2_VaoNamRaBac/frame_1130.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_1130.jpg
frame_0935,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0935.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0935.jpg
frame_0055,Color_image/VIDEO4_HaNoi12NgayDem/frame_0055.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0055.jpg
frame_0124,Color_image/VIDEO4_HaNoi12NgayDem/frame_0124.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0124.jpg
frame_0499,Color_image/VIDEO2_VaoNamRaBac/frame_0499.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0499.jpg
frame_0907,Color_image/VIDEO4_HaNoi12NgayDem/frame_0907.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0907.jpg
frame_0138,Color_image/VIDEO4_HaNoi12NgayDem/frame_0138.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0138.jpg
frame_0347,Color_image/VIDEO2_VaoNamRaBac/frame_0347.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0347.jpg
frame_1860,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1860.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1860.jpg
frame_0890,Color_image/VIDEO2_VaoNamRaBac/frame_0890.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0890.jpg
frame_0092,Color_image/VIDEO4_HaNoi12NgayDem/frame_0092.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0092.jpg
frame_0451,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0451.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0451.jpg
frame_1350,Color_image/VIDEO2_VaoNamRaBac/frame_1350.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_1350.jpg
frame_1723,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1723.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1723.jpg
frame_1485,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1485.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1485.jpg
frame_1161,Color_image/VIDEO3_MuiCoChay/frame_1161.jpg,Grayscale_image/VIDEO3_MuiCoChay/frame_1161.jpg
frame_1660,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1660.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1660.jpg
frame_0559,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0559.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0559.jpg
frame_0178,Color_image/VIDEO4_HaNoi12NgayDem/frame_0178.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0178.jpg
frame_0342,Color_image/VIDEO2_VaoNamRaBac/frame_0342.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0342.jpg
frame_1157,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1157.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1157.jpg
frame_0314,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0314.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0314.jpg
frame_1149,Color_image/VIDEO4_HaNoi12NgayDem/frame_1149.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_1149.jpg
frame_0461,Color_image/VIDEO2_VaoNamRaBac/frame_0461.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0461.jpg
frame_0444,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0444.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0444.jpg
frame_1224,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1224.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1224.jpg
frame_0809,Color_image/VIDEO2_VaoNamRaBac/frame_0809.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0809.jpg
frame_1409,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1409.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1409.jpg
frame_0706,Color_image/VIDEO2_VaoNamRaBac/frame_0706.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0706.jpg
frame_1801,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1801.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1801.jpg
frame_1131,Color_image/VIDEO4_HaNoi12NgayDem/frame_1131.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_1131.jpg
frame_0837,Color_image/VIDEO2_VaoNamRaBac/frame_0837.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0837.jpg
frame_1610,Color_image/VIDEO2_VaoNamRaBac/frame_1610.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_1610.jpg
frame_1292,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1292.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1292.jpg
frame_0743,Color_image/VIDEO2_VaoNamRaBac/frame_0743.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0743.jpg
frame_0519,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0519.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0519.jpg
frame_1119,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1119.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1119.jpg
frame_1621,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1621.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1621.jpg
frame_0610,Color_image/VIDEO2_VaoNamRaBac/frame_0610.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0610.jpg
frame_0383,Color_image/VIDEO4_HaNoi12NgayDem/frame_0383.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0383.jpg
frame_0815,Color_image/VIDEO2_VaoNamRaBac/frame_0815.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0815.jpg
frame_0179,Color_image/VIDEO4_HaNoi12NgayDem/frame_0179.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0179.jpg
frame_0383,Color_image/VIDEO2_VaoNamRaBac/frame_0383.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0383.jpg
frame_0681,Color_image/VIDEO2_VaoNamRaBac/frame_0681.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0681.jpg
frame_0552,Color_image/VIDEO2_VaoNamRaBac/frame_0552.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0552.jpg
frame_0558,Color_image/VIDEO4_HaNoi12NgayDem/frame_0558.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0558.jpg
frame_1778,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1778.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1778.jpg
frame_0419,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0419.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0419.jpg
frame_1687,Color_image/VIDEO3_MuiCoChay/frame_1687.jpg,Grayscale_image/VIDEO3_MuiCoChay/frame_1687.jpg
frame_0555,Color_image/VIDEO4_HaNoi12NgayDem/frame_0555.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0555.jpg
frame_1232,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1232.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1232.jpg
frame_1728,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1728.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1728.jpg
frame_1303,Color_image/VIDEO4_HaNoi12NgayDem/frame_1303.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_1303.jpg
frame_0368,Color_image/VIDEO2_VaoNamRaBac/frame_0368.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0368.jpg
frame_1554,Color_image/VIDEO3_MuiCoChay/frame_1554.jpg,Grayscale_image/VIDEO3_MuiCoChay/frame_1554.jpg
frame_1691,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1691.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1691.jpg
frame_0838,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0838.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0838.jpg
frame_0424,Color_image/VIDEO2_VaoNamRaBac/frame_0424.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0424.jpg
frame_1083,Color_image/VIDEO4_HaNoi12NgayDem/frame_1083.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_1083.jpg
frame_0296,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0296.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0296.jpg
frame_0149,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0149.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0149.jpg
frame_0675,Color_image/VIDEO4_HaNoi12NgayDem/frame_0675.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0675.jpg
frame_1165,Color_image/VIDEO4_HaNoi12NgayDem/frame_1165.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_1165.jpg
frame_0386,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0386.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0386.jpg
frame_0638,Color_image/VIDEO2_VaoNamRaBac/frame_0638.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0638.jpg
frame_0564,Color_image/VIDEO2_VaoNamRaBac/frame_0564.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0564.jpg
frame_1446,Color_image/VIDEO3_MuiCoChay/frame_1446.jpg,Grayscale_image/VIDEO3_MuiCoChay/frame_1446.jpg
frame_0875,Color_image/VIDEO4_HaNoi12NgayDem/frame_0875.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0875.jpg
frame_1550,Color_image/VIDEO3_MuiCoChay/frame_1550.jpg,Grayscale_image/VIDEO3_MuiCoChay/frame_1550.jpg
frame_0480,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0480.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0480.jpg
frame_0186,Color_image/VIDEO2_VaoNamRaBac/frame_0186.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0186.jpg
frame_0828,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0828.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0828.jpg
frame_1445,Color_image/VIDEO3_MuiCoChay/frame_1445.jpg,Grayscale_image/VIDEO3_MuiCoChay/frame_1445.jpg
frame_0999,Color_image/VIDEO4_HaNoi12NgayDem/frame_0999.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0999.jpg
frame_0151,Color_image/VIDEO4_HaNoi12NgayDem/frame_0151.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0151.jpg
frame_0331,Color_image/VIDEO2_VaoNamRaBac/frame_0331.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0331.jpg
frame_0999,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0999.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0999.jpg
frame_1229,Color_image/VIDEO4_HaNoi12NgayDem/frame_1229.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_1229.jpg
frame_1607,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1607.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1607.jpg
frame_0529,Color_image/VIDEO2_VaoNamRaBac/frame_0529.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0529.jpg
frame_0953,Color_image/VIDEO4_HaNoi12NgayDem/frame_0953.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0953.jpg
frame_1483,Color_image/VIDEO3_MuiCoChay/frame_1483.jpg,Grayscale_image/VIDEO3_MuiCoChay/frame_1483.jpg
frame_0076,Color_image/VIDEO4_HaNoi12NgayDem/frame_0076.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0076.jpg
frame_0033,Color_image/VIDEO3_MuiCoChay/frame_0033.jpg,Grayscale_image/VIDEO3_MuiCoChay/frame_0033.jpg
frame_0478,Color_image/VIDEO3_MuiCoChay/frame_0478.jpg,Grayscale_image/VIDEO3_MuiCoChay/frame_0478.jpg
frame_1335,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1335.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1335.jpg
frame_1072,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1072.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1072.jpg
frame_0973,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0973.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0973.jpg
frame_0139,Color_image/VIDEO4_HaNoi12NgayDem/frame_0139.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0139.jpg
frame_0506,Color_image/VIDEO4_HaNoi12NgayDem/frame_0506.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0506.jpg
frame_0514,Color_image/VIDEO4_HaNoi12NgayDem/frame_0514.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0514.jpg
frame_0392,Color_image/VIDEO2_VaoNamRaBac/frame_0392.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0392.jpg
frame_1009,Color_image/VIDEO2_VaoNamRaBac/frame_1009.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_1009.jpg
frame_0600,Color_image/VIDEO2_VaoNamRaBac/frame_0600.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0600.jpg
frame_0878,Color_image/VIDEO4_HaNoi12NgayDem/frame_0878.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0878.jpg
frame_0423,Color_image/VIDEO3_MuiCoChay/frame_0423.jpg,Grayscale_image/VIDEO3_MuiCoChay/frame_0423.jpg
frame_1155,Color_image/VIDEO4_HaNoi12NgayDem/frame_1155.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_1155.jpg
frame_0496,Color_image/VIDEO4_HaNoi12NgayDem/frame_0496.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0496.jpg
frame_0942,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0942.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0942.jpg
frame_0716,Color_image/VIDEO4_HaNoi12NgayDem/frame_0716.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0716.jpg
frame_0924,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0924.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0924.jpg
frame_1721,Color_image/VIDEO3_MuiCoChay/frame_1721.jpg,Grayscale_image/VIDEO3_MuiCoChay/frame_1721.jpg
frame_0418,Color_image/VIDEO3_MuiCoChay/frame_0418.jpg,Grayscale_image/VIDEO3_MuiCoChay/frame_0418.jpg
frame_0423,Color_image/VIDEO4_HaNoi12NgayDem/frame_0423.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0423.jpg
frame_0486,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0486.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0486.jpg
frame_0078,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0078.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0078.jpg
frame_0501,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0501.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0501.jpg
frame_1751,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1751.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1751.jpg
frame_0773,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0773.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0773.jpg
frame_1279,Color_image/VIDEO2_VaoNamRaBac/frame_1279.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_1279.jpg
frame_0788,Color_image/VIDEO3_MuiCoChay/frame_0788.jpg,Grayscale_image/VIDEO3_MuiCoChay/frame_0788.jpg
frame_1807,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1807.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1807.jpg
frame_0766,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0766.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0766.jpg
frame_0445,Color_image/VIDEO2_VaoNamRaBac/frame_0445.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0445.jpg
frame_0511,Color_image/VIDEO2_VaoNamRaBac/frame_0511.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0511.jpg
frame_1230,Color_image/VIDEO2_VaoNamRaBac/frame_1230.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_1230.jpg
frame_0406,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0406.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0406.jpg
frame_0851,Color_image/VIDEO4_HaNoi12NgayDem/frame_0851.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0851.jpg
frame_1562,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1562.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1562.jpg
frame_0733,Color_image/VIDEO2_VaoNamRaBac/frame_0733.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0733.jpg
frame_1713,Color_image/VIDEO3_MuiCoChay/frame_1713.jpg,Grayscale_image/VIDEO3_MuiCoChay/frame_1713.jpg
frame_0347,Color_image/VIDEO4_HaNoi12NgayDem/frame_0347.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0347.jpg
frame_1137,Color_image/VIDEO2_VaoNamRaBac/frame_1137.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_1137.jpg
frame_1584,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1584.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1584.jpg
frame_0416,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0416.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0416.jpg
frame_0429,Color_image/VIDEO4_HaNoi12NgayDem/frame_0429.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0429.jpg
frame_1521,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1521.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1521.jpg
frame_0652,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0652.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0652.jpg
frame_0185,Color_image/VIDEO2_VaoNamRaBac/frame_0185.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0185.jpg
frame_0348,Color_image/VIDEO2_VaoNamRaBac/frame_0348.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0348.jpg
frame_0400,Color_image/VIDEO4_HaNoi12NgayDem/frame_0400.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0400.jpg
frame_1732,Color_image/VIDEO3_MuiCoChay/frame_1732.jpg,Grayscale_image/VIDEO3_MuiCoChay/frame_1732.jpg
frame_1155,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1155.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1155.jpg
frame_0939,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0939.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0939.jpg
frame_0965,Color_image/VIDEO3_MuiCoChay/frame_0965.jpg,Grayscale_image/VIDEO3_MuiCoChay/frame_0965.jpg
frame_0890,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0890.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0890.jpg
frame_0666,Color_image/VIDEO4_HaNoi12NgayDem/frame_0666.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0666.jpg
frame_1050,Color_image/VIDEO2_VaoNamRaBac/frame_1050.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_1050.jpg
frame_0118,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0118.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0118.jpg
frame_0881,Color_image/VIDEO4_HaNoi12NgayDem/frame_0881.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0881.jpg
frame_0165,Color_image/VIDEO2_VaoNamRaBac/frame_0165.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0165.jpg
frame_0612,Color_image/VIDEO2_VaoNamRaBac/frame_0612.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0612.jpg
frame_0553,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0553.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0553.jpg
frame_1281,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1281.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1281.jpg
frame_1609,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1609.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1609.jpg
frame_1464,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1464.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1464.jpg
frame_1678,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1678.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1678.jpg
frame_1124,Color_image/VIDEO2_VaoNamRaBac/frame_1124.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_1124.jpg
frame_1096,Color_image/VIDEO2_VaoNamRaBac/frame_1096.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_1096.jpg
frame_0585,Color_image/VIDEO4_HaNoi12NgayDem/frame_0585.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0585.jpg
frame_0448,Color_image/VIDEO2_VaoNamRaBac/frame_0448.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_0448.jpg
frame_0027,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0027.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0027.jpg
frame_0240,Color_image/VIDEO4_HaNoi12NgayDem/frame_0240.jpg,Grayscale_image/VIDEO4_HaNoi12NgayDem/frame_0240.jpg
frame_1302,Color_image/VIDEO2_VaoNamRaBac/frame_1302.jpg,Grayscale_image/VIDEO2_VaoNamRaBac/frame_1302.jpg
frame_1370,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1370.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1370.jpg
frame_0928,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0928.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0928.jpg
frame_0065,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0065.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0065.jpg
frame_0645,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0645.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0645.jpg
frame_1558,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1558.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_1558.jpg
frame_0659,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0659.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0659.jpg
frame_0147,Color_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0147.jpg,Grayscale_image/VIDEO1_NhungNguoiVietLenHuyenThoai/frame_0147.jpg
